+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
| cluster     | host                 | cpu   | core  | cpuset | cpumodel                  | gpu  | gpudevice  | gpumodel                       |
| clustera    | clustera-13          | 1639  | 8725  | 12     | Intel Xeon Silver 4110    | 102  | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1639  | 8726  | 14     | Intel Xeon Silver 4110    | 102  | 1          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1640  | 8727  | 1      | Intel Xeon Silver 4110    | 103  | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1640  | 8728  | 3      | Intel Xeon Silver 4110    | 103  | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1640  | 8729  | 5      | Intel Xeon Silver 4110    | 103  | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1640  | 8730  | 7      | Intel Xeon Silver 4110    | 103  | 2          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1640  | 8731  | 9      | Intel Xeon Silver 4110    | 104  | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1640  | 8732  | 11     | Intel Xeon Silver 4110    | 104  | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1640  | 8733  | 13     | Intel Xeon Silver 4110    | 104  | 3          | GeForce RTX 2080 Ti            |
| clustera    | clustera-13          | 1640  | 8734  | 15     | Intel Xeon Silver 4110    | 104  | 3          | GeForce RTX 2080 Ti            |
+-------------+----------------------+-------+-------+--------+---------------------------+------+------------+--------------------------------+
